stage,case_id,variant,family,collision,goal_reached,mission_outcome,goal_time_s,north_progress_m,goal_distance_reduction_m,path_length_m,pass_through_rate,mean_steering_modification_rad,budget_unknown_fraction,no_witness_fraction
R06,noisy_dropout_crossing_005,constrained_short,noisy_dropout_crossing,False,,,,13.705348155495422,,29.4289539519198,0.06399999999999995,0.23069836417858752,0.0,0.764
R06,noisy_dropout_crossing_005,hypothetical,noisy_dropout_crossing,False,,,,-8.407695793662565,,29.20796034736091,0.11599999999999999,0.17207435501315677,0.0,0.608
R06,noisy_dropout_crossing_006,constrained,noisy_dropout_crossing,False,,,,-0.16693846821916303,,25.05851206703436,0.348,0.14721586344588516,0.0,0.436
R06,noisy_dropout_crossing_006,constrained_short,noisy_dropout_crossing,False,,,,-0.16693846821916303,,25.05851206703436,0.348,0.14721586344588516,0.0,0.436
R06,noisy_dropout_crossing_006,hypothetical,noisy_dropout_crossing,False,,,,1.8478207860304208,,24.8753526206009,0.364,0.13969861149998966,0.0,0.372
R06,noisy_dropout_crossing_007,constrained,noisy_dropout_crossing,False,,,,-1.4653284480229445,,30.47014189522612,0.348,0.14602713115945565,0.0,0.412
R06,noisy_dropout_crossing_007,constrained_short,noisy_dropout_crossing,False,,,,-1.4653284480229445,,30.47014189522612,0.348,0.14602713115945565,0.0,0.412
R06,noisy_dropout_crossing_007,hypothetical,noisy_dropout_crossing,False,,,,-0.44732544673035335,,31.03126960372911,0.33999999999999997,0.1448787776439925,0.0,0.432
R06,noisy_dropout_crossing_008,constrained,noisy_dropout_crossing,False,,,,1.906448480743986,,23.50084747973489,0.42800000000000005,0.14097711856369596,0.0,0.42
R06,noisy_dropout_crossing_008,constrained_short,noisy_dropout_crossing,False,,,,1.906448480743986,,23.50084747973489,0.42800000000000005,0.14097711856369596,0.0,0.42
R06,noisy_dropout_crossing_008,hypothetical,noisy_dropout_crossing,False,,,,-0.12797654230456068,,23.680772395504604,0.396,0.13423116236880012,0.0,0.404
R06,noisy_dropout_crossing_009,constrained,noisy_dropout_crossing,False,,,,-12.176358542497931,,25.278204211443022,0.21999999999999997,0.13727900154023867,0.0,0.64
R06,noisy_dropout_crossing_009,constrained_short,noisy_dropout_crossing,False,,,,-12.176358542497931,,25.278204211443022,0.21999999999999997,0.13727900154023867,0.0,0.64
R06,noisy_dropout_crossing_009,hypothetical,noisy_dropout_crossing,False,,,,-7.3104758619017804,,24.73548599704379,0.26,0.14723846093994214,0.0,0.576
R06,noisy_dropout_crossing_010,constrained,noisy_dropout_crossing,False,,,,20.684051879423638,,35.95112500986218,0.18000000000000005,0.1500814402107044,0.0,0.608
R06,noisy_dropout_crossing_010,constrained_short,noisy_dropout_crossing,False,,,,20.684051879423638,,35.95112500986218,0.18000000000000005,0.1500814402107044,0.0,0.608
R06,noisy_dropout_crossing_010,hypothetical,noisy_dropout_crossing,False,,,,7.856983985366513,,32.97088466710405,0.33599999999999997,0.1514427211738113,0.0,0.324
R06,noisy_dropout_crossing_011,constrained,noisy_dropout_crossing,False,,,,-7.135974903963941,,26.85634374074493,0.248,0.16845748371191632,0.0,0.512
R06,noisy_dropout_crossing_011,constrained_short,noisy_dropout_crossing,False,,,,-7.135974903963941,,26.85634374074493,0.248,0.16845748371191632,0.0,0.512
R06,noisy_dropout_crossing_011,hypothetical,noisy_dropout_crossing,False,,,,-7.939473324409665,,26.926343474805993,0.24,0.15343593779562828,0.0,0.516
R06,noisy_dropout_crossing_012,constrained,noisy_dropout_crossing,False,,,,-9.700274218084928,,26.58700763380475,0.22399999999999998,0.18599642419216397,0.0,0.588
R06,noisy_dropout_crossing_012,constrained_short,noisy_dropout_crossing,False,,,,-9.700274218084928,,26.58700763380475,0.22399999999999998,0.18599642419216397,0.0,0.588
R06,noisy_dropout_crossing_012,hypothetical,noisy_dropout_crossing,False,,,,-8.050190391161767,,26.378686210436697,0.18400000000000005,0.19165808370518128,0.0,0.608
R06,noisy_dropout_crossing_013,constrained,noisy_dropout_crossing,False,,,,-8.229136459142246,,25.64881277363082,0.19999999999999996,0.14675061541649065,0.0,0.58
R06,noisy_dropout_crossing_013,constrained_short,noisy_dropout_crossing,False,,,,-8.229136459142246,,25.64881277363082,0.19999999999999996,0.14675061541649065,0.0,0.58
R06,noisy_dropout_crossing_013,hypothetical,noisy_dropout_crossing,False,,,,-0.5474329480259463,,23.996829871561218,0.244,0.17566784232062507,0.0,0.516
