stage,variant,case,family,collision,goal_reached,mission_outcome,observed_duration_s,minimum_true_hull_clearance_m,north_progress_m,budget_unknown_fraction,mean_integration_steps
R08_open,u4_first_b2000000,static_004,static,False,,,20.000000000000004,1.4775554276213705,3.5129928917347453,0.0,111.955
R08_open,u4_first_b2048,static_004,static,False,,,20.000000000000004,0.9949481299681041,3.603943077541775,0.055,230.94
R08_open,u4_first_b512,static_004,static,False,,,20.000000000000004,0.7384191230462728,16.72470060337423,0.16,158.155
R08_open,u2_exhaustive_b2000000,static_005,static,False,,,20.000000000000004,1.2211706616247497,2.8110251880627617,0.0,676.355
R08_open,u2_exhaustive_b2048,static_005,static,False,,,20.000000000000004,0.8367675578511462,16.362940074914686,0.115,724.45
R08_open,u2_exhaustive_b512,static_005,static,False,,,20.000000000000004,0.6023465381581206,18.768848205957546,0.665,438.23
R08_open,u2_first_b2000000,static_005,static,False,,,20.000000000000004,1.2211706616247497,2.8110251880627617,0.0,224.655
R08_open,u2_first_b2048,static_005,static,False,,,20.000000000000004,0.8367675578511462,16.362940074914686,0.115,420.975
R08_open,u2_first_b512,static_005,static,False,,,20.000000000000004,0.6752280310611716,17.44927757907283,0.17,154.655
R08_open,u4_first_b2000000,static_005,static,False,,,20.000000000000004,1.2211706616247497,2.8110251880627617,0.0,152.875
R08_open,u4_first_b2048,static_005,static,False,,,20.000000000000004,0.9302663479075273,3.258816249304254,0.06,254.695
R08_open,u4_first_b512,static_005,static,False,,,20.000000000000004,0.7145257293529721,9.356565187704538,0.15,149.305
R08_open,u2_exhaustive_b2000000,static_006,static,False,,,20.000000000000004,1.7504020154837119,3.7250401831789794,0.0,648.88
R08_open,u2_exhaustive_b2048,static_006,static,False,,,20.000000000000004,1.2445989278529284,5.424447830520748,0.045,597.79
R08_open,u2_exhaustive_b512,static_006,static,False,,,20.000000000000004,1.0658778481486826,5.935404715506798,0.69,477.83
R08_open,u2_first_b2000000,static_006,static,False,,,20.000000000000004,1.7504020154837119,3.7250401831789794,0.0,179.87
R08_open,u2_first_b2048,static_006,static,False,,,20.000000000000004,1.2445989278529284,5.424447830520748,0.045,162.305
R08_open,u2_first_b512,static_006,static,False,,,20.000000000000004,1.2445989278529284,5.424447830520748,0.045,93.185
R08_open,u4_first_b2000000,static_006,static,False,,,20.000000000000004,1.7504020154837119,3.7250401831789794,0.0,131.48
R08_open,u4_first_b2048,static_006,static,False,,,20.000000000000004,1.2532564810935891,5.510076152375825,0.025,147.775
R08_open,u4_first_b512,static_006,static,False,,,20.000000000000004,1.2445989278529284,5.424447830520748,0.045,93.185
R08_open,u2_exhaustive_b2000000,static_007,static,False,,,20.000000000000004,1.1912214124215266,3.3479299934393882,0.0,629.035
R08_open,u2_exhaustive_b2048,static_007,static,False,,,20.000000000000004,0.9116151275041366,4.908409491546166,0.115,729.93
R08_open,u2_exhaustive_b512,static_007,static,False,,,20.000000000000004,0.5860228075964977,16.92458284261965,0.555,436.42
R08_open,u2_first_b2000000,static_007,static,False,,,20.000000000000004,1.1912214124215266,3.3479299934393882,0.0,180.435
R08_open,u2_first_b2048,static_007,static,False,,,20.000000000000004,0.9116151275041366,4.908409491546166,0.115,340.03
R08_open,u2_first_b512,static_007,static,False,,,20.000000000000004,0.7561147012002565,6.287002651056136,0.165,146.18
R08_open,u4_first_b2000000,static_007,static,False,,,20.000000000000004,1.1936303593754467,3.340059737186663,0.0,129.82
R08_open,u4_first_b2048,static_007,static,False,,,20.000000000000004,0.9543057017599175,4.183269308455891,0.08,285.54
R08_open,u4_first_b512,static_007,static,False,,,20.000000000000004,0.7898037699221419,7.460595093563535,0.155,145.85
R08_open,u2_exhaustive_b2000000,static_008,static,False,,,20.000000000000004,1.430923474279228,3.245645478400446,0.0,705.365
R08_open,u2_exhaustive_b2048,static_008,static,False,,,20.000000000000004,0.5886604710464256,5.9403327382553375,0.13,762.535
R08_open,u2_exhaustive_b512,static_008,static,False,,,20.000000000000004,0.3769252257189093,7.95403380435657,0.48,410.99
R08_open,u2_first_b2000000,static_008,static,False,,,20.000000000000004,1.430923474279228,3.245645478400446,0.0,255.57
R08_open,u2_first_b2048,static_008,static,False,,,20.000000000000004,0.5886604710464256,5.9403327382553375,0.13,384.815
R08_open,u2_first_b512,static_008,static,False,,,20.000000000000004,0.42760991271103843,14.107400923530403,0.16,131.4
R08_open,u4_first_b2000000,static_008,static,False,,,20.000000000000004,1.430923474279228,3.245645478400446,0.0,171.785
R08_open,u4_first_b2048,static_008,static,False,,,20.000000000000004,0.8991893540205536,3.3224767001137714,0.09,329.925
R08_open,u4_first_b512,static_008,static,False,,,20.000000000000004,0.3786120680719418,14.621797971164028,0.145,125.16
R08_open,u2_exhaustive_b2000000,static_009,static,False,,,20.000000000000004,1.267249870168955,1.6924369019171062,0.0,805.45
R08_open,u2_exhaustive_b2048,static_009,static,False,,,20.000000000000004,0.5912527469290163,15.481199390561063,0.12,767.17
R08_open,u2_exhaustive_b512,static_009,static,False,,,20.000000000000004,0.19660327696294622,16.791297648087834,0.7,416.0
R08_open,u2_first_b2000000,static_009,static,False,,,20.000000000000004,1.267249870168955,1.6924369019171062,0.0,360.775
R08_open,u2_first_b2048,static_009,static,False,,,20.000000000000004,0.5912527469290163,15.481199390561063,0.12,431.89
R08_open,u2_first_b512,static_009,static,False,,,20.000000000000004,0.30504092331873023,18.917007559300465,0.17,138.86
R08_open,u4_first_b2000000,static_009,static,False,,,20.000000000000004,1.2692958617682573,1.6806321651387943,0.0,231.735
R08_open,u4_first_b2048,static_009,static,False,,,20.000000000000004,0.9071767025243096,3.752511706167396,0.1,390.565
R08_open,u4_first_b512,static_009,static,False,,,20.000000000000004,0.26206405364158136,19.069496380802903,0.155,133.65
R08_open,u2_exhaustive_b2000000,static_010,static,False,,,20.000000000000004,1.1494747022265603,1.9128276300192883,0.0,772.555
R08_open,u2_exhaustive_b2048,static_010,static,False,,,20.000000000000004,0.4934388564835166,3.9513559434399763,0.11,741.08
R08_open,u2_exhaustive_b512,static_010,static,False,,,20.000000000000004,0.0045671445150398116,18.21602375384672,0.63,416.895
R08_open,u2_first_b2000000,static_010,static,False,,,20.000000000000004,1.1494747022265603,1.9128276300192883,0.0,327.89
R08_open,u2_first_b2048,static_010,static,False,,,20.000000000000004,0.4934388564835166,3.9513559434399763,0.11,383.15
R08_open,u2_first_b512,static_010,static,False,,,20.000000000000004,0.19013477102201826,18.996163301385145,0.16,129.755
R08_open,u4_first_b2000000,static_010,static,False,,,20.000000000000004,1.16194146029965,1.930519153607758,0.0,200.62
R08_open,u4_first_b2048,static_010,static,False,,,20.000000000000004,0.8656143849663966,15.342021650634791,0.08,410.9
R08_open,u4_first_b512,static_010,static,False,,,20.000000000000004,0.12090299235874125,16.859882915854552,0.145,121.965
R08_open,u2_exhaustive_b2000000,static_011,static,False,,,20.000000000000004,2.113241423165431,-0.21934082812819078,0.0,757.5
R08_open,u2_exhaustive_b2048,static_011,static,True,,,7.1,-0.030726357548084504,6.859858562752026,0.5070422535211268,1321.4507042253522
R08_open,u2_exhaustive_b512,static_011,static,True,,,7.1,-0.03473090685211977,6.85529241556985,0.647887323943662,426.3521126760563
R08_open,u2_first_b2000000,static_011,static,False,,,20.000000000000004,2.113241423165431,-0.21934082812819078,0.0,252.955
R08_open,u2_first_b2048,static_011,static,True,,,7.1,-0.030726357548084504,6.859858562752026,0.5070422535211268,1258.1549295774648
R08_open,u2_first_b512,static_011,static,True,,,7.1,-0.03473090685211977,6.85529241556985,0.647887323943662,363.056338028169
R08_open,u4_first_b2000000,static_011,static,False,,,20.000000000000004,2.113241423165431,-0.21934082812819078,0.0,165.795
R08_open,u4_first_b2048,static_011,static,True,,,7.1,-0.03205648937279282,6.8605031276710555,0.39436619718309857,1111.112676056338
R08_open,u4_first_b512,static_011,static,True,,,7.1,-0.03549074071464964,6.857976577156492,0.6056338028169014,350.9718309859155
R08_open,u2_exhaustive_b2000000,static_012,static,False,,,20.000000000000004,1.2328928023823944,2.1117927297535566,0.0,689.35
R08_open,u2_exhaustive_b2048,static_012,static,False,,,20.000000000000004,0.4008049269905083,15.662434267242173,0.1,676.27
R08_open,u2_exhaustive_b512,static_012,static,True,,,7.4,-0.026264319003358905,8.257909588839864,0.43243243243243246,417.1081081081081
R08_open,u2_first_b2000000,static_012,static,False,,,20.000000000000004,1.2328928023823944,2.1117927297535566,0.0,236.92
R08_open,u2_first_b2048,static_012,static,False,,,20.000000000000004,0.4008049269905083,15.662434267242173,0.1,347.92
R08_open,u2_first_b512,static_012,static,True,,,7.4,-0.021988844643036742,8.256753263558291,0.40540540540540543,252.43243243243242
R08_open,u4_first_b2000000,static_012,static,False,,,20.000000000000004,1.2834418372147312,2.062703509635943,0.0,170.0
R08_open,u4_first_b2048,static_012,static,False,,,20.000000000000004,0.8861261952955222,2.0320340426124446,0.065,352.39
R08_open,u4_first_b512,static_012,static,True,,,7.4,-0.0569190382203546,8.267150725286912,0.3783783783783784,241.48648648648648
R08_open,u2_exhaustive_b2000000,static_013,static,False,,,20.000000000000004,1.193369713111795,1.2447023721334602,0.0,910.89
R08_open,u2_exhaustive_b2048,static_013,static,True,,,8.0,-0.06970552612683367,7.336633590817485,0.35,1061.0375
R08_open,u2_exhaustive_b512,static_013,static,True,,,8.0,-0.08594414690876628,7.329707759981216,0.525,423.95
R08_open,u2_first_b2000000,static_013,static,False,,,20.000000000000004,1.193369713111795,1.2447023721334602,0.0,468.24
R08_open,u2_first_b2048,static_013,static,True,,,8.0,-0.06970552612683367,7.336633590817485,0.35,911.5625
R08_open,u2_first_b512,static_013,static,True,,,8.0,-0.08615889048602166,7.327681218199173,0.4625,275.8125
R08_open,u4_first_b2000000,static_013,static,False,,,20.000000000000004,1.1555641060639097,1.4896710089767016,0.0,267.63
R08_open,u4_first_b2048,static_013,static,False,,,20.000000000000004,0.4472627210958524,13.683344876508995,0.09,411.66
R08_open,u4_first_b512,static_013,static,True,,,8.0,-0.08707611752478883,7.331360187019927,0.4375,265.6875
R08_open,u2_exhaustive_b2000000,static_014,static,False,,,20.000000000000004,1.4246994995397824,2.324178985860539,0.0,712.55
R08_open,u2_exhaustive_b2048,static_014,static,True,,,6.1,-0.11137732436245695,6.890573984705564,0.3442622950819672,1083.9344262295083
R08_open,u2_exhaustive_b512,static_014,static,True,,,6.1,-0.10962860008191133,6.873043752482787,0.5409836065573771,421.8032786885246
R08_open,u2_first_b2000000,static_014,static,False,,,20.000000000000004,1.4246994995397824,2.324178985860539,0.0,269.35
R08_open,u2_first_b2048,static_014,static,True,,,6.1,-0.11137732436245695,6.890573984705564,0.3442622950819672,969.8032786885246
R08_open,u2_first_b512,static_014,static,True,,,6.1,-0.10962860008191133,6.873043752482787,0.5409836065573771,316.1803278688525
R08_open,u4_first_b2000000,static_014,static,False,,,20.000000000000004,1.4431390740713277,2.2962651656066004,0.0,206.005
R08_open,u4_first_b2048,static_014,static,False,,,20.000000000000004,0.5750262890781449,12.270264392119305,0.095,396.38
R08_open,u4_first_b512,static_014,static,True,,,6.1,-0.11168730230877655,6.877134327272422,0.5081967213114754,303.3606557377049
R08_open,u2_exhaustive_b2000000,static_015,static,False,,,20.000000000000004,1.3838989174423457,3.4586433042171913,0.0,617.095
R08_open,u2_exhaustive_b2048,static_015,static,False,,,20.000000000000004,1.1587513812308325,4.168635978702673,0.04,591.53
R08_open,u2_exhaustive_b512,static_015,static,False,,,20.000000000000004,0.7608449144507834,14.573385818910225,0.44,447.85
R08_open,u2_first_b2000000,static_015,static,False,,,20.000000000000004,1.3838989174423457,3.4586433042171913,0.0,158.865
R08_open,u2_first_b2048,static_015,static,False,,,20.000000000000004,1.1587513812308325,4.168635978702673,0.04,152.125
R08_open,u2_first_b512,static_015,static,False,,,20.000000000000004,1.1239192797764745,4.296101534684999,0.045,89.5
R08_open,u4_first_b2000000,static_015,static,False,,,20.000000000000004,1.3742970087267954,3.43759765647623,0.0,128.895
R08_open,u4_first_b2048,static_015,static,False,,,20.000000000000004,1.1587513812308325,4.168635978702673,0.04,150.375
R08_open,u4_first_b512,static_015,static,False,,,20.000000000000004,1.1239192797764745,4.296101534684999,0.045,89.5
R08_open,u2_exhaustive_b2000000,static_016,static,False,,,20.000000000000004,1.2635844993484358,0.7003782244871566,0.0,863.32
R08_open,u2_exhaustive_b2048,static_016,static,False,,,20.000000000000004,0.3891026353646527,14.688503849092235,0.105,631.925
R08_open,u2_exhaustive_b512,static_016,static,True,,,7.6,-0.004791952267281241,7.764305807372203,0.4342105263157895,411.7105263157895
R08_open,u2_first_b2000000,static_016,static,False,,,20.000000000000004,1.2635844993484358,0.7003782244871566,0.0,405.135
R08_open,u2_first_b2048,static_016,static,False,,,20.000000000000004,0.3891026353646527,14.688503849092235,0.105,356.755
R08_open,u2_first_b512,static_016,static,True,,,7.7,-0.03982886649728734,7.858124173397753,0.38961038961038963,247.37662337662337
R08_open,u4_first_b2000000,static_016,static,False,,,20.000000000000004,1.2644750628353876,0.6957225708950983,0.0,252.415
R08_open,u4_first_b2048,static_016,static,False,,,20.000000000000004,0.8763919336040205,15.263052443883687,0.065,401.725
R08_open,u4_first_b512,static_016,static,True,,,7.6,-0.010225908825075347,7.767446941451655,0.35526315789473684,243.97368421052633
R08_open,u2_exhaustive_b2000000,static_017,static,False,,,20.000000000000004,1.250850087328236,1.5339771292457298,0.0,921.785
R08_open,u2_exhaustive_b2048,static_017,static,True,,,7.9,-0.08775993296808005,7.523374687937563,0.3291139240506329,1033.0632911392406
R08_open,u2_exhaustive_b512,static_017,static,True,,,7.9,-0.09104571104550008,7.513858916761163,0.4936708860759494,415.56962025316454
R08_open,u2_first_b2000000,static_017,static,False,,,20.000000000000004,1.250850087328236,1.5339771292457298,0.0,471.67
R08_open,u2_first_b2048,static_017,static,True,,,7.9,-0.08775993296808005,7.523374687937563,0.3291139240506329,887.8101265822785
R08_open,u2_first_b512,static_017,static,True,,,7.9,-0.09146130897763016,7.513123645743995,0.45569620253164556,272.9240506329114
R08_open,u4_first_b2000000,static_017,static,False,,,20.000000000000004,1.2495392682274846,1.6073888670420073,0.0,272.5
R08_open,u4_first_b2048,static_017,static,False,,,20.000000000000004,0.4744213046537976,13.409187162706317,0.07,324.26
R08_open,u4_first_b512,static_017,static,True,,,7.9,-0.09220308287725798,7.515637698104014,0.43037974683544306,262.67088607594934
R08_open,u2_exhaustive_b2000000,static_018,static,False,,,20.000000000000004,1.472253507632304,3.995019854296526,0.0,545.62
R08_open,u2_exhaustive_b2048,static_018,static,False,,,20.000000000000004,1.251507010925081,4.256146481585797,0.04,585.96
R08_open,u2_exhaustive_b512,static_018,static,False,,,20.000000000000004,0.9014571054741302,4.883218430326785,0.625,469.01
R08_open,u2_first_b2000000,static_018,static,False,,,20.000000000000004,1.472253507632304,3.995019854296526,0.0,85.325
R08_open,u2_first_b2048,static_018,static,False,,,20.000000000000004,1.251507010925081,4.256146481585797,0.04,146.84
R08_open,u2_first_b512,static_018,static,False,,,20.000000000000004,1.251507010925081,4.256146481585797,0.04,85.4
R08_open,u4_first_b2000000,static_018,static,False,,,20.000000000000004,1.472253507632304,3.995019854296526,0.0,77.155
R08_open,u4_first_b2048,static_018,static,False,,,20.000000000000004,1.472253507632304,3.995019854296526,0.0,77.155
R08_open,u4_first_b512,static_018,static,False,,,20.000000000000004,1.251507010925081,4.256146481585797,0.04,85.4
R08_open,u2_exhaustive_b2000000,static_019,static,False,,,20.000000000000004,1.2960163013739452,2.5498851747652793,0.0,743.435
R08_open,u2_exhaustive_b2048,static_019,static,True,,,7.9,-0.08352149879574189,8.445014702083062,0.3291139240506329,1048.607594936709
R08_open,u2_exhaustive_b512,static_019,static,True,,,7.8,-0.040337100361944156,8.360409145182212,0.5512820512820513,430.9102564102564
R08_open,u2_first_b2000000,static_019,static,False,,,20.000000000000004,1.2960163013739452,2.5498851747652793,0.0,290.465
R08_open,u2_first_b2048,static_019,static,True,,,7.9,-0.08352149879574189,8.445014702083062,0.3291139240506329,888.5569620253165
R08_open,u2_first_b512,static_019,static,True,,,7.9,-0.07865793402933863,8.42845730806129,0.4430379746835443,267.59493670886076
R08_open,u4_first_b2000000,static_019,static,False,,,20.000000000000004,1.2960163013739452,2.5498851747652793,0.0,192.55
R08_open,u4_first_b2048,static_019,static,False,,,20.000000000000004,0.9010881011021372,2.364045904948858,0.09,407.035
R08_open,u4_first_b512,static_019,static,True,,,7.8,-0.00862350477869156,8.338046209388313,0.4230769230769231,261.1794871794872
R08_feedback,u2_first_b2000000,crossing_000,crossing,False,False,timeout,40.00000000000001,1.139283148933063,12.879389807543191,0.0,2880.055
R08_feedback,u2_first_b2048,crossing_000,crossing,False,True,goal,15.54,0.33404580799339956,18.291300406111077,0.16025641025641027,476.4166666666667
R08_feedback,u2_first_b512,crossing_000,crossing,False,True,goal,15.48,0.3131180012299061,18.278477340363825,0.24516129032258063,170.67096774193547
R08_feedback,u4_first_b2048,crossing_000,crossing,False,True,goal,17.66,1.235292033878114,18.35889124185947,0.06779661016949153,306.2542372881356
R08_feedback,u4_first_b512,crossing_000,crossing,False,True,goal,15.48,0.32595890713217646,18.27792676601788,0.2129032258064516,158.99354838709678
R08_feedback,u2_first_b2000000,crossing_001,crossing,False,True,goal,15.1,1.866458734844848,15.421679440324468,0.0,1622.1920529801325
R08_feedback,u2_first_b2048,crossing_001,crossing,False,True,goal,14.92,1.0356915413320418,15.682650302782813,0.3466666666666667,853.3266666666667
R08_feedback,u2_first_b512,crossing_001,crossing,False,True,goal,13.860000000000001,0.9007947062933395,15.38005477245785,0.45323741007194246,296.2517985611511
R08_feedback,u4_first_b2048,crossing_001,crossing,False,True,goal,15.04,1.054477596938471,15.748099030833783,0.2847682119205298,779.1324503311258
R08_feedback,u4_first_b512,crossing_001,crossing,False,True,goal,14.5,0.9359334442772083,15.601248552457452,0.41379310344827586,277.11034482758623
R08_feedback,u2_first_b2000000,crossing_002,crossing,False,True,goal,31.6,1.12034303941876,16.122368340441668,0.0,1728.9620253164558
R08_feedback,u2_first_b2048,crossing_002,crossing,True,False,collision,6.76,-0.01020834595805209,7.534573408493354,0.45588235294117646,1183.235294117647
R08_feedback,u2_first_b512,crossing_002,crossing,True,False,collision,6.46,-0.008159394801781072,7.3124959249199355,0.6153846153846154,359.0
R08_feedback,u4_first_b2048,crossing_002,crossing,True,False,collision,7.9,-0.003988659893305546,7.753031192868447,0.2911392405063291,966.9746835443038
R08_feedback,u4_first_b512,crossing_002,crossing,True,False,collision,6.46,-0.009285191623266686,7.312920375545909,0.5846153846153846,347.18461538461537
R08_feedback,u2_first_b2000000,crossing_003,crossing,False,True,goal,22.28,1.2559362509230692,17.60117133377726,0.0,1092.9103139013453
R08_feedback,u2_first_b2048,crossing_003,crossing,True,False,collision,8.3,-0.008542177506185356,9.356666824981833,0.3855421686746988,991.156626506024
R08_feedback,u2_first_b512,crossing_003,crossing,True,False,collision,8.260000000000002,-0.020374856486222725,9.39217646362518,0.4939759036144578,300.65060240963857
R08_feedback,u4_first_b2048,crossing_003,crossing,False,True,goal,20.96,0.009041638797827378,18.065281088520482,0.12380952380952381,441.3952380952381
R08_feedback,u4_first_b512,crossing_003,crossing,True,False,collision,8.260000000000002,-0.021522158995092355,9.393245921266882,0.46987951807228917,291.72289156626505
R08_feedback,u2_first_b2000000,crossing_004,crossing,False,True,goal,22.78,1.239991952485148,17.44228149770258,0.0,1452.1754385964912
R08_feedback,u2_first_b2048,crossing_004,crossing,True,False,collision,9.48,-0.006696800701731953,9.972408670494428,0.3368421052631579,904.1894736842105
R08_feedback,u2_first_b512,crossing_004,crossing,True,False,collision,9.2,-0.006230042681011461,9.816423173586426,0.44565217391304346,295.69565217391306
R08_feedback,u4_first_b2048,crossing_004,crossing,True,False,collision,10.160000000000002,-0.007439454069349982,10.263268282509914,0.22549019607843138,781.5294117647059
R08_feedback,u4_first_b512,crossing_004,crossing,True,False,collision,9.2,-0.006596565460068926,9.817337921244803,0.42391304347826086,287.04347826086956
R08_feedback,u2_first_b2000000,crossing_005,crossing,False,False,timeout,40.00000000000001,1.4432150652723994,15.528098779833616,0.0,2721.7025
R08_feedback,u2_first_b2048,crossing_005,crossing,False,True,goal,28.500000000000004,0.5838463700090719,15.937650481364578,0.19298245614035087,509.4
R08_feedback,u2_first_b512,crossing_005,crossing,True,False,collision,24.62,-0.013132461772050408,8.87218922044495,0.46153846153846156,301.5425101214575
R08_feedback,u4_first_b2048,crossing_005,crossing,False,True,goal,16.02,0.13123480716174207,15.038024990083121,0.2546583850931677,809.4347826086956
R08_feedback,u4_first_b512,crossing_005,crossing,True,False,collision,30.46,-0.012470054923666374,8.910988337034308,0.42950819672131146,275.2065573770492
R08_feedback,u2_first_b2000000,crossing_006,crossing,False,True,goal,28.64,1.3138278012384703,17.391008054195254,0.0,1833.5191637630662
R08_feedback,u2_first_b2048,crossing_006,crossing,True,False,collision,9.46,-0.002502127191728376,9.294133327900918,0.4105263157894737,1017.6421052631579
R08_feedback,u2_first_b512,crossing_006,crossing,True,False,collision,9.2,-0.005580253025838977,9.104134279477343,0.5217391304347826,312.8478260869565
R08_feedback,u4_first_b2048,crossing_006,crossing,True,False,collision,10.6,-0.0039990264128270114,9.744395688891533,0.29245283018867924,900.1415094339623
R08_feedback,u4_first_b512,crossing_006,crossing,True,False,collision,9.2,-0.005762037791950947,9.104145988085934,0.5,304.5
R08_feedback,u2_first_b2000000,crossing_007,crossing,False,True,goal,33.58,1.365657802302887,18.252177258629136,0.0,2554.9851190476193
R08_feedback,u2_first_b2048,crossing_007,crossing,True,False,collision,10.84,-0.0028507432864820492,11.160624498747513,0.43119266055045874,1079.6605504587155
R08_feedback,u2_first_b512,crossing_007,crossing,True,False,collision,10.42,-0.009851754692844383,10.886890175449807,0.5333333333333333,314.73333333333335
R08_feedback,u4_first_b2048,crossing_007,crossing,True,False,collision,11.24,-0.010285418513941269,11.347294011535562,0.3274336283185841,939.2566371681415
R08_feedback,u4_first_b512,crossing_007,crossing,True,False,collision,10.4,-0.008712671897612823,10.855482903116561,0.5096153846153846,308.875
R08_feedback,u2_first_b2000000,crossing_008,crossing,False,False,timeout,40.00000000000001,1.2203441739941487,7.177702639631304,0.0,3273.245
R08_feedback,u2_first_b2048,crossing_008,crossing,True,False,collision,10.0,-0.013417820462430119,10.086201129204332,0.47,1167.65
R08_feedback,u2_first_b512,crossing_008,crossing,True,False,collision,9.88,-0.003993200424751375,9.940215612956717,0.5757575757575758,350.2020202020202
R08_feedback,u4_first_b2048,crossing_008,crossing,True,False,collision,10.180000000000001,-0.0044519298591403356,10.205362719329015,0.3627450980392157,1035.8823529411766
R08_feedback,u4_first_b512,crossing_008,crossing,True,False,collision,9.98,-0.005488519250327006,10.028275426615028,0.55,340.35
R08_feedback,u2_first_b2000000,crossing_009,crossing,False,True,goal,18.82,1.3745415312378002,17.13392025927677,0.0,802.8306878306878
R08_feedback,u2_first_b2048,crossing_009,crossing,True,False,collision,9.12,-0.004689340031869937,9.322908344996595,0.4673913043478261,1119.2065217391305
R08_feedback,u2_first_b512,crossing_009,crossing,True,False,collision,9.1,-0.009940197194566625,9.320502554418075,0.5604395604395604,328.032967032967
R08_feedback,u4_first_b2048,crossing_009,crossing,False,True,goal,21.94,0.9279300265127429,17.241192678498898,0.12272727272727273,440.19545454545454
R08_feedback,u4_first_b512,crossing_009,crossing,True,False,collision,9.1,-0.00927408514948147,9.319471232780163,0.5384615384615384,317.43956043956047
R08_feedback,u2_first_b2000000,crossing_010,crossing,False,True,goal,36.660000000000004,1.1365375703086171,16.816753522808025,0.0,2270.866485013624
R08_feedback,u2_first_b2048,crossing_010,crossing,True,False,collision,8.780000000000001,-0.001956729662813239,8.056952415516717,0.4318181818181818,1066.159090909091
R08_feedback,u2_first_b512,crossing_010,crossing,True,False,collision,8.780000000000001,-0.013724308190048773,8.108625229275232,0.5340909090909091,322.8068181818182
R08_feedback,u4_first_b2048,crossing_010,crossing,True,False,collision,8.82,-0.00805008387671624,8.04988129399882,0.3258426966292135,938.4943820224719
R08_feedback,u4_first_b512,crossing_010,crossing,True,False,collision,8.780000000000001,-0.018459815729256923,8.111012227361996,0.5,312.84090909090907
R08_feedback,u2_first_b2000000,crossing_011,crossing,False,True,goal,29.6,1.050111173103216,15.693681210859022,0.0,1639.7263513513512
R08_feedback,u2_first_b2048,crossing_011,crossing,False,True,goal,15.700000000000001,0.014229337971470746,14.935958659984085,0.2611464968152866,657.8343949044586
R08_feedback,u2_first_b512,crossing_011,crossing,True,False,collision,7.28,-0.012035372030137825,7.281171768735925,0.684931506849315,383.1095890410959
R08_feedback,u4_first_b2048,crossing_011,crossing,True,False,collision,8.54,-0.004124988743826941,7.4770048797415605,0.37209302325581395,1046.1162790697674
R08_feedback,u4_first_b512,crossing_011,crossing,True,False,collision,7.28,-0.013689564713138314,7.28172678777826,0.6575342465753424,372.013698630137
R08_feedback,u2_first_b2000000,crossing_012,crossing,False,True,goal,30.240000000000002,1.2110252870333817,17.68581963909827,0.0,1550.4059405940593
R08_feedback,u2_first_b2048,crossing_012,crossing,True,False,collision,8.96,-0.008081536928484345,9.018389860368037,0.3888888888888889,985.5777777777778
R08_feedback,u2_first_b512,crossing_012,crossing,True,False,collision,8.94,-0.011740623038899334,9.017404473137727,0.5,292.24444444444447
R08_feedback,u4_first_b2048,crossing_012,crossing,True,False,collision,10.680000000000001,-0.00421245493216571,9.433253251031038,0.2523364485981308,767.8224299065421
R08_feedback,u4_first_b512,crossing_012,crossing,True,False,collision,8.94,-0.011504759741596371,9.017197370995259,0.4666666666666667,282.8666666666667
R08_feedback,u2_first_b2000000,crossing_013,crossing,False,False,timeout,40.00000000000001,1.0778368557781084,14.008296070304102,0.0,1895.095
R08_feedback,u2_first_b2048,crossing_013,crossing,True,False,collision,6.78,-0.016253206964848332,7.385773553118933,0.4852941176470588,1236.1617647058824
R08_feedback,u2_first_b512,crossing_013,crossing,True,False,collision,6.76,-0.0044489714735109764,7.385360982177634,0.6323529411764706,358.04411764705884
R08_feedback,u4_first_b2048,crossing_013,crossing,False,True,goal,18.72,1.0561611406142557,15.291194339812058,0.11702127659574468,439.6223404255319
R08_feedback,u4_first_b512,crossing_013,crossing,True,False,collision,6.76,-0.0024711277420427225,7.3842811238870745,0.5882352941176471,345.8382352941176
R08_feedback,u2_first_b2000000,crossing_014,crossing,False,True,goal,30.34,1.3179533729959056,16.837187164834624,0.0,1672.8980263157894
R08_feedback,u2_first_b2048,crossing_014,crossing,True,False,collision,8.48,-0.015610721035390629,9.3011965944787,0.3411764705882353,956.8588235294118
R08_feedback,u2_first_b512,crossing_014,crossing,True,False,collision,8.38,-0.018435549448657662,9.305176790670439,0.4642857142857143,300.45238095238096
R08_feedback,u4_first_b2048,crossing_014,crossing,True,False,collision,8.82,-0.009998006388675762,9.512953359054492,0.25842696629213485,830.8202247191011
R08_feedback,u4_first_b512,crossing_014,crossing,True,False,collision,8.38,-0.012851143256311648,9.30510982035085,0.44047619047619047,290.9761904761905
R08_feedback,u2_first_b2000000,crossing_015,crossing,True,False,collision,10.82,-0.006130761928230144,9.580861306034363,0.0,1959.6238532110092
R08_feedback,u2_first_b2048,crossing_015,crossing,True,False,collision,6.82,-0.007747810395990373,7.946047686687834,0.34782608695652173,944.1449275362319
R08_feedback,u2_first_b512,crossing_015,crossing,True,False,collision,6.74,-0.010896675421863677,7.946293853441848,0.5,295.97058823529414
R08_feedback,u4_first_b2048,crossing_015,crossing,True,False,collision,8.4,-0.002164039233683579,8.3107763968725,0.20238095238095238,711.8214285714286
R08_feedback,u4_first_b512,crossing_015,crossing,True,False,collision,6.74,-0.011565741741745739,7.950251979877034,0.4411764705882353,282.8529411764706
